#TEFF:37500 METALLICITY:m02 GRAVITY:4.5 VTURB:2 L/H: 1.25
#wav (nm) 	 cos(theta):1.0	0.9	0.8	0.7	0.6	0.5	0.4	0.3	0.25	0.2	0.15	0.125	0.1	0.075	0.05	0.025	0.01
9.09	3.792e-26	72758.0	51028.0	34177.0	21566.0	12574.0	6551.0	2853.0	1688.0	886.0	383.0	223.0	115.0	49.0	16.0	3.0	1.0

9.35	1.579e-25	73464.0	52077.0	35320.0	22635.0	13439.0	7150.0	3193.0	1916.0	1022.0	449.0	266.0	139.0	61.0	20.0	4.0	1.0

9.61	6.115e-25	74113.0	53099.0	36468.0	23712.0	14317.0	7769.0	3547.0	2155.0	1165.0	522.0	313.0	167.0	75.0	26.0	5.0	1.0

9.77	1.366e-24	74524.0	53734.0	37167.0	24370.0	14861.0	8155.0	3769.0	2306.0	1257.0	570.0	344.0	185.0	85.0	30.0	6.0	2.0

9.96	3.432e-24	75029.0	54487.0	37995.0	25160.0	15513.0	8616.0	4038.0	2491.0	1371.0	629.0	383.0	209.0	98.0	36.0	8.0	2.0

10.2	1.053e-23	75451.0	55290.0	38965.0	26097.0	16296.0	9181.0	4375.0	2724.0	1517.0	707.0	436.0	243.0	116.0	44.0	10.0	3.0

10.38	2.365e-23	75899.0	55983.0	39742.0	26829.0	16905.0	9624.0	4638.0	2907.0	1633.0	771.0	479.0	270.0	132.0	51.0	12.0	3.0

10.56	5.182e-23	76341.0	56658.0	40486.0	27538.0	17501.0	10054.0	4898.0	3091.0	1751.0	837.0	526.0	300.0	149.0	59.0	14.0	4.0

10.77	1.255e-22	76829.0	57410.0	41339.0	28359.0	18191.0	10558.0	5206.0	3309.0	1892.0	919.0	583.0	338.0	172.0	70.0	17.0	5.0

11.04	3.733e-22	77498.0	58398.0	42432.0	29413.0	19065.0	11200.0	5604.0	3598.0	2083.0	1031.0	664.0	392.0	204.0	86.0	23.0	7.0

11.4	1.488e-21	78226.0	59550.0	43757.0	30679.0	20155.0	12016.0	6124.0	3980.0	2344.0	1191.0	782.0	474.0	255.0	111.0	32.0	10.0

11.78	5.908e-21	78808.0	60579.0	44973.0	31889.0	21209.0	12830.0	6664.0	4387.0	2632.0	1375.0	921.0	572.0	317.0	144.0	44.0	15.0

12.13	1.957e-20	79407.0	61523.0	46076.0	32979.0	22167.0	13577.0	7174.0	4780.0	2917.0	1563.0	1064.0	675.0	383.0	180.0	59.0	21.0

12.48	6.087e-20	79974.0	62412.0	47100.0	33990.0	23066.0	14299.0	7682.0	5183.0	3217.0	1766.0	1222.0	790.0	459.0	222.0	78.0	30.0

12.71	1.243e-19	80306.0	62944.0	47731.0	34634.0	23652.0	14771.0	8025.0	5459.0	3426.0	1911.0	1336.0	874.0	515.0	255.0	93.0	36.0

12.84	1.841e-19	80500.0	63227.0	48072.0	34986.0	23965.0	15035.0	8218.0	5617.0	3548.0	1996.0	1403.0	923.0	549.0	275.0	102.0	40.0

13.05	3.418e-19	80778.0	63692.0	48625.0	35547.0	24479.0	15462.0	8540.0	5881.0	3751.0	2140.0	1518.0	1009.0	608.0	310.0	119.0	48.0

13.24	5.887e-19	81026.0	64090.0	49091.0	36029.0	24936.0	15845.0	8831.0	6120.0	3941.0	2276.0	1626.0	1091.0	664.0	344.0	136.0	55.0

